time_utc,Price,Load_DA,Solar_DA,WindOn_DA,Coal,NGas,Oil,EUA
2020-06-07 12:00:00,16.0,24.143,7.0511,8.027,40.94,5.555,37.48,23.17
2020-06-07 13:00:00,10.64,22.511,6.8997,8.43,40.94,5.555,37.48,23.17
2020-06-07 14:00:00,13.64,21.576,6.4784,8.874,40.94,5.555,37.48,23.17
2020-06-07 15:00:00,17.0,21.288,5.7561,9.149,40.94,5.555,37.48,23.17
2020-06-07 16:00:00,19.9,21.486,4.8694,9.215,40.94,5.555,37.48,23.17
2020-06-07 17:00:00,22.35,21.797,3.6719,9.061,40.94,5.555,37.48,23.17
2020-06-07 18:00:00,25.24,22.324,1.9862,8.471,40.94,5.555,37.48,23.17
2020-06-07 19:00:00,28.32,23.664,0.816,7.794,40.94,5.555,37.48,23.17
2020-06-07 20:00:00,32.09,24.43,0.3417,7.262,40.94,5.555,37.48,23.17
2020-06-07 21:00:00,28.91,22.954,0.2962,6.877,40.94,5.555,37.48,23.17
2020-06-07 22:00:00,26.0,21.427,0.299,6.905,40.69,5.2,36.13,22.65
2020-06-07 23:00:00,22.7,20.227,0.2786,6.706,40.69,5.2,36.13,22.65
2020-06-08 00:00:00,22.01,19.481,0.2427,6.595,40.69,5.2,36.13,22.65
2020-06-08 01:00:00,21.36,19.143,0.2328,6.497,40.69,5.2,36.13,22.65
2020-06-08 02:00:00,20.02,19.144,0.207,6.401,40.69,5.2,36.13,22.65
2020-06-08 03:00:00,23.03,19.612,0.1599,6.084,40.69,5.2,36.13,22.65
2020-06-08 04:00:00,23.52,21.292,0.1428,5.765,40.69,5.2,36.13,22.65
2020-06-08 05:00:00,30.33,23.166,0.5201,5.469,40.69,5.2,36.13,22.65
2020-06-08 06:00:00,30.02,25.103,1.7999,5.452,40.69,5.2,36.13,22.65
2020-06-08 07:00:00,30.0,26.592,3.8633,5.542,40.69,5.2,36.13,22.65
2020-06-08 08:00:00,28.5,27.314,5.5754,5.687,40.69,5.2,36.13,22.65
2020-06-08 09:00:00,26.5,27.728,6.5861,5.778,40.69,5.2,36.13,22.65
2020-06-08 10:00:00,28.0,28.213,7.1995,5.861,40.69,5.2,36.13,22.65
2020-06-08 11:00:00,28.78,28.65,7.4556,5.994,40.69,5.2,36.13,22.65
2020-06-08 12:00:00,28.0,27.769,7.5141,6.209,40.69,5.2,36.13,22.65
2020-06-08 13:00:00,27.5,26.424,7.3336,6.487,40.69,5.2,36.13,22.65
2020-06-08 14:00:00,25.83,25.933,6.8936,6.826,40.69,5.2,36.13,22.65
2020-06-08 15:00:00,25.93,25.861,6.2086,7.168,40.69,5.2,36.13,22.65
2020-06-08 16:00:00,28.0,25.697,5.2128,7.479,40.69,5.2,36.13,22.65
2020-06-08 17:00:00,28.78,25.541,3.8322,7.693,40.69,5.2,36.13,22.65
2020-06-08 18:00:00,30.02,25.785,2.0839,7.616,40.69,5.2,36.13,22.65
2020-06-08 19:00:00,31.18,26.226,0.866,7.515,40.69,5.2,36.13,22.65
2020-06-08 20:00:00,32.09,26.012,0.5343,7.45,40.69,5.2,36.13,22.65
2020-06-08 21:00:00,30.0,24.042,0.5161,7.236,40.69,5.2,36.13,22.65
2020-06-08 22:00:00,28.39,23.169,0.508,6.911,40.22,4.845,36.32,22.42
2020-06-08 23:00:00,25.79,21.888,0.4586,6.621,40.22,4.845,36.32,22.42
2020-06-09 00:00:00,24.08,21.128,0.4517,6.321,40.22,4.845,36.32,22.42
2020-06-09 01:00:00,23.67,20.729,0.4097,6.0,40.22,4.845,36.32,22.42
2020-06-09 02:00:00,23.07,20.6,0.3517,5.682,40.22,4.845,36.32,22.42
2020-06-09 03:00:00,22.74,20.945,0.3029,5.37,40.22,4.845,36.32,22.42
2020-06-09 04:00:00,28.64,22.29,0.2455,5.063,40.22,4.845,36.32,22.42
2020-06-09 05:00:00,31.49,23.961,0.7111,4.802,40.22,4.845,36.32,22.42
2020-06-09 06:00:00,32.93,25.767,2.6132,4.518,40.22,4.845,36.32,22.42
2020-06-09 07:00:00,32.83,27.174,5.1025,4.402,40.22,4.845,36.32,22.42
2020-06-09 08:00:00,30.89,27.807,6.9067,4.394,40.22,4.845,36.32,22.42
2020-06-09 09:00:00,30.91,28.276,7.8267,4.572,40.22,4.845,36.32,22.42
2020-06-09 10:00:00,31.29,28.786,8.2823,4.859,40.22,4.845,36.32,22.42
2020-06-09 11:00:00,31.09,29.068,8.4816,5.173,40.22,4.845,36.32,22.42
2020-06-09 12:00:00,30.0,28.193,8.3073,5.328,40.22,4.845,36.32,22.42
2020-06-09 13:00:00,28.75,26.803,8.0007,5.474,40.22,4.845,36.32,22.42
2020-06-09 14:00:00,27.01,26.29,7.6056,5.678,40.22,4.845,36.32,22.42
2020-06-09 15:00:00,27.9,26.208,6.9506,5.854,40.22,4.845,36.32,22.42
2020-06-09 16:00:00,30.02,26.192,5.9433,6.077,40.22,4.845,36.32,22.42
2020-06-09 17:00:00,30.02,26.114,4.4996,6.31,40.22,4.845,36.32,22.42
2020-06-09 18:00:00,31.51,26.344,2.5378,6.057,40.22,4.845,36.32,22.42
2020-06-09 19:00:00,32.83,26.706,1.0347,5.778,40.22,4.845,36.32,22.42
2020-06-09 20:00:00,32.83,26.514,0.5975,5.658,40.22,4.845,36.32,22.42
2020-06-09 21:00:00,29.06,24.56,0.5865,5.521,40.22,4.845,36.32,22.42
2020-06-09 22:00:00,29.71,23.525,0.5533,5.594,39.53,4.835,36.7,22.85
2020-06-09 23:00:00,26.98,22.335,0.5157,5.356,39.53,4.835,36.7,22.85
2020-06-10 00:00:00,26.32,21.501,0.4914,5.152,39.53,4.835,36.7,22.85
2020-06-10 01:00:00,24.79,21.106,0.4782,4.903,39.53,4.835,36.7,22.85
2020-06-10 02:00:00,24.02,20.902,0.4458,4.644,39.53,4.835,36.7,22.85
2020-06-10 03:00:00,26.55,21.225,0.3803,4.218,39.53,4.835,36.7,22.85
2020-06-10 04:00:00,29.44,22.511,0.2967,3.771,39.53,4.835,36.7,22.85
2020-06-10 05:00:00,32.02,24.123,0.6431,3.346,39.53,4.835,36.7,22.85
2020-06-10 06:00:00,34.32,25.916,2.3496,2.83,39.53,4.835,36.7,22.85
2020-06-10 07:00:00,34.89,27.255,4.7088,2.419,39.53,4.835,36.7,22.85
2020-06-10 08:00:00,34.05,27.856,6.5052,2.065,39.53,4.835,36.7,22.85
2020-06-10 09:00:00,34.5,28.388,7.55,2.002,39.53,4.835,36.7,22.85
2020-06-10 10:00:00,34.77,28.9,8.0636,2.064,39.53,4.835,36.7,22.85
2020-06-10 11:00:00,34.14,29.323,8.2798,2.267,39.53,4.835,36.7,22.85
2020-06-10 12:00:00,32.4,28.421,8.2058,2.57,39.53,4.835,36.7,22.85
2020-06-10 13:00:00,31.3,27.052,8.0022,2.86,39.53,4.835,36.7,22.85
2020-06-10 14:00:00,30.24,26.618,7.4653,3.104,39.53,4.835,36.7,22.85
2020-06-10 15:00:00,29.44,26.469,6.6936,3.302,39.53,4.835,36.7,22.85
2020-06-10 16:00:00,30.6,26.402,5.4863,3.392,39.53,4.835,36.7,22.85
2020-06-10 17:00:00,30.64,26.269,3.9949,3.509,39.53,4.835,36.7,22.85
2020-06-10 18:00:00,33.0,26.426,2.2334,3.342,39.53,4.835,36.7,22.85
2020-06-10 19:00:00,31.5,26.759,0.911,3.178,39.53,4.835,36.7,22.85
2020-06-10 20:00:00,31.64,26.602,0.5706,3.151,39.53,4.835,36.7,22.85
2020-06-10 21:00:00,30.02,24.588,0.5418,3.102,39.53,4.835,36.7,22.85
2020-06-10 22:00:00,30.34,23.943,0.5525,3.431,39.25,5.0,34.12,22.21
2020-06-10 23:00:00,28.69,22.699,0.5325,3.715,39.25,5.0,34.12,22.21
2020-06-11 00:00:00,26.0,21.805,0.5274,3.962,39.25,5.0,34.12,22.21
2020-06-11 01:00:00,24.01,21.36,0.4968,4.234,39.25,5.0,34.12,22.21
2020-06-11 02:00:00,22.01,21.147,0.424,4.596,39.25,5.0,34.12,22.21
2020-06-11 03:00:00,21.0,21.404,0.3624,5.026,39.25,5.0,34.12,22.21
2020-06-11 04:00:00,22.67,22.512,0.2936,5.508,39.25,5.0,34.12,22.21
2020-06-11 05:00:00,26.06,23.994,0.696,6.04,39.25,5.0,34.12,22.21
2020-06-11 06:00:00,30.0,25.59,2.4376,6.676,39.25,5.0,34.12,22.21
2020-06-11 07:00:00,28.96,27.016,4.8426,7.343,39.25,5.0,34.12,22.21
2020-06-11 08:00:00,26.06,27.615,6.8064,8.104,39.25,5.0,34.12,22.21
2020-06-11 09:00:00,22.01,28.18,7.4753,9.041,39.25,5.0,34.12,22.21
2020-06-11 10:00:00,21.0,28.748,7.9047,10.03,39.25,5.0,34.12,22.21
2020-06-11 11:00:00,20.9,29.172,8.0842,10.911,39.25,5.0,34.12,22.21
2020-06-11 12:00:00,20.5,28.317,7.702,11.369,39.25,5.0,34.12,22.21
2020-06-11 13:00:00,19.1,26.962,7.4564,11.681,39.25,5.0,34.12,22.21
2020-06-11 14:00:00,19.28,26.406,6.768,11.972,39.25,5.0,34.12,22.21
2020-06-11 15:00:00,20.0,26.251,6.0519,11.893,39.25,5.0,34.12,22.21
2020-06-11 16:00:00,20.5,26.091,5.0245,11.791,39.25,5.0,34.12,22.21
2020-06-11 17:00:00,20.6,25.918,3.5907,11.658,39.25,5.0,34.12,22.21
2020-06-11 18:00:00,22.01,26.173,1.9459,11.516,39.25,5.0,34.12,22.21
2020-06-11 19:00:00,27.09,26.762,0.6608,11.347,39.25,5.0,34.12,22.21
2020-06-11 20:00:00,26.51,26.616,0.4042,11.197,39.25,5.0,34.12,22.21
2020-06-11 21:00:00,23.81,24.699,0.37,10.919,39.25,5.0,34.12,22.21
2020-06-11 22:00:00,20.7,23.82,0.4014,11.796,39.54,5.22,34.41,21.93
2020-06-11 23:00:00,17.96,22.627,0.4001,11.962,39.54,5.22,34.41,21.93
2020-06-12 00:00:00,17.09,21.741,0.4021,12.101,39.54,5.22,34.41,21.93
2020-06-12 01:00:00,16.01,21.328,0.3529,12.043,39.54,5.22,34.41,21.93
2020-06-12 02:00:00,16.0,21.092,0.3212,11.947,39.54,5.22,34.41,21.93
2020-06-12 03:00:00,16.64,21.347,0.2645,11.715,39.54,5.22,34.41,21.93
2020-06-12 04:00:00,19.14,22.566,0.1735,11.436,39.54,5.22,34.41,21.93
2020-06-12 05:00:00,22.68,24.18,0.6238,11.155,39.54,5.22,34.41,21.93
2020-06-12 06:00:00,26.01,25.833,2.0638,11.198,39.54,5.22,34.41,21.93
2020-06-12 07:00:00,23.23,27.407,4.2001,11.38,39.54,5.22,34.41,21.93
2020-06-12 08:00:00,21.07,28.114,5.7457,11.632,39.54,5.22,34.41,21.93
2020-06-12 09:00:00,20.5,28.671,6.4813,11.755,39.54,5.22,34.41,21.93
2020-06-12 10:00:00,19.45,29.224,6.9454,11.854,39.54,5.22,34.41,21.93
2020-06-12 11:00:00,19.0,29.601,7.1978,11.931,39.54,5.22,34.41,21.93
2020-06-12 12:00:00,17.71,28.655,7.4342,12.19,39.54,5.22,34.41,21.93
2020-06-12 13:00:00,16.25,27.227,7.151,12.404,39.54,5.22,34.41,21.93
2020-06-12 14:00:00,17.4,26.698,6.8897,12.583,39.54,5.22,34.41,21.93
2020-06-12 15:00:00,19.6,26.491,6.3899,12.402,39.54,5.22,34.41,21.93
2020-06-12 16:00:00,20.6,26.369,5.3353,12.175,39.54,5.22,34.41,21.93
2020-06-12 17:00:00,20.8,26.243,3.9058,11.812,39.54,5.22,34.41,21.93
2020-06-12 18:00:00,26.01,26.341,2.1043,11.179,39.54,5.22,34.41,21.93
2020-06-12 19:00:00,24.7,26.629,0.7432,10.495,39.54,5.22,34.41,21.93
2020-06-12 20:00:00,25.46,26.259,0.3203,9.87,39.54,5.22,34.41,21.93
2020-06-12 21:00:00,23.0,24.477,0.3041,9.57,39.54,5.22,34.41,21.93
2020-06-12 22:00:00,20.98,23.497,0.273,8.765,39.54,5.22,34.41,21.93
2020-06-12 23:00:00,19.44,22.257,0.2403,8.697,39.54,5.22,34.41,21.93
2020-06-13 00:00:00,18.7,21.297,0.2432,8.518,39.54,5.22,34.41,21.93
2020-06-13 01:00:00,18.8,20.662,0.2387,8.378,39.54,5.22,34.41,21.93
2020-06-13 02:00:00,19.0,20.294,0.2405,8.305,39.54,5.22,34.41,21.93
2020-06-13 03:00:00,18.9,20.022,0.2008,8.26,39.54,5.22,34.41,21.93
2020-06-13 04:00:00,19.33,19.889,0.18,8.243,39.54,5.22,34.41,21.93
2020-06-13 05:00:00,19.86,20.056,0.6138,8.204,39.54,5.22,34.41,21.93
2020-06-13 06:00:00,20.0,21.492,2.0821,8.146,39.54,5.22,34.41,21.93
2020-06-13 07:00:00,19.1,23.313,4.3969,8.173,39.54,5.22,34.41,21.93
2020-06-13 08:00:00,18.5,24.721,6.1518,8.211,39.54,5.22,34.41,21.93
2020-06-13 09:00:00,18.11,25.399,7.0125,8.074,39.54,5.22,34.41,21.93
2020-06-13 10:00:00,18.98,25.948,7.551,7.89,39.54,5.22,34.41,21.93
2020-06-13 11:00:00,18.5,26.46,7.7971,7.684,39.54,5.22,34.41,21.93
2020-06-13 12:00:00,17.63,25.862,7.8539,7.626,39.54,5.22,34.41,21.93
2020-06-13 13:00:00,15.84,24.255,7.7154,7.54,39.54,5.22,34.41,21.93
2020-06-13 14:00:00,17.5,23.32,7.3521,7.5,39.54,5.22,34.41,21.93
2020-06-13 15:00:00,18.5,23.083,6.8419,7.207,39.54,5.22,34.41,21.93
2020-06-13 16:00:00,21.93,23.27,5.8253,6.76,39.54,5.22,34.41,21.93
2020-06-13 17:00:00,24.87,23.542,4.269,6.221,39.54,5.22,34.41,21.93
2020-06-13 18:00:00,25.96,23.975,2.3592,5.324,39.54,5.22,34.41,21.93
2020-06-13 19:00:00,31.52,24.666,0.9691,4.428,39.54,5.22,34.41,21.93
2020-06-13 20:00:00,33.79,24.632,0.5021,3.713,39.54,5.22,34.41,21.93
2020-06-13 21:00:00,33.0,23.24,0.477,3.283,39.54,5.22,34.41,21.93
2020-06-13 22:00:00,33.2,22.136,0.3675,3.062,39.54,5.22,34.41,21.93
2020-06-13 23:00:00,31.59,20.864,0.3251,2.937,39.54,5.22,34.41,21.93
2020-06-14 00:00:00,31.4,19.875,0.2809,2.76,39.54,5.22,34.41,21.93
2020-06-14 01:00:00,31.52,19.223,0.2637,2.529,39.54,5.22,34.41,21.93
2020-06-14 02:00:00,31.52,18.888,0.215,2.297,39.54,5.22,34.41,21.93
2020-06-14 03:00:00,31.52,18.731,0.1796,2.128,39.54,5.22,34.41,21.93
2020-06-14 04:00:00,31.52,18.467,0.1832,2.013,39.54,5.22,34.41,21.93
2020-06-14 05:00:00,30.55,18.321,0.6264,1.94,39.54,5.22,34.41,21.93
2020-06-14 06:00:00,28.58,19.205,2.2453,1.911,39.54,5.22,34.41,21.93
2020-06-14 07:00:00,26.49,20.721,4.6728,2.024,39.54,5.22,34.41,21.93
2020-06-14 08:00:00,24.99,22.204,6.461,2.224,39.54,5.22,34.41,21.93
2020-06-14 09:00:00,24.09,23.205,7.7999,2.654,39.54,5.22,34.41,21.93
2020-06-14 10:00:00,23.99,23.94,8.3295,3.171,39.54,5.22,34.41,21.93
2020-06-14 11:00:00,23.46,24.588,8.4898,3.743,39.54,5.22,34.41,21.93
2020-06-14 12:00:00,20.4,24.361,8.5416,4.224,39.54,5.22,34.41,21.93
2020-06-14 13:00:00,15.0,22.791,8.4288,4.638,39.54,5.22,34.41,21.93
2020-06-14 14:00:00,14.8,21.904,8.0475,5.038,39.54,5.22,34.41,21.93
2020-06-14 15:00:00,17.7,21.668,7.3841,5.164,39.54,5.22,34.41,21.93
2020-06-14 16:00:00,21.08,21.792,6.3708,5.235,39.54,5.22,34.41,21.93
2020-06-14 17:00:00,23.8,22.124,4.8757,5.308,39.54,5.22,34.41,21.93
2020-06-14 18:00:00,25.97,22.733,2.7431,4.995,39.54,5.22,34.41,21.93
2020-06-14 19:00:00,31.19,23.947,1.0282,4.659,39.54,5.22,34.41,21.93
2020-06-14 20:00:00,33.0,24.741,0.6058,4.384,39.54,5.22,34.41,21.93
2020-06-14 21:00:00,31.39,23.294,0.5943,4.303,39.54,5.22,34.41,21.93
2020-06-14 22:00:00,32.03,21.991,0.5627,3.841,39.74,5.325,35.08,22.1
2020-06-14 23:00:00,27.2,20.689,0.5645,3.86,39.74,5.325,35.08,22.1
2020-06-15 00:00:00,25.74,19.864,0.5563,3.834,39.74,5.325,35.08,22.1
2020-06-15 01:00:00,23.58,19.435,0.5554,3.743,39.74,5.325,35.08,22.1
2020-06-15 02:00:00,23.07,19.433,0.5397,3.642,39.74,5.325,35.08,22.1
2020-06-15 03:00:00,24.78,19.917,0.4865,3.435,39.74,5.325,35.08,22.1
2020-06-15 04:00:00,29.93,21.688,0.3482,3.243,39.74,5.325,35.08,22.1
2020-06-15 05:00:00,35.28,23.57,0.7596,2.964,39.74,5.325,35.08,22.1
2020-06-15 06:00:00,36.05,25.661,2.7903,2.574,39.74,5.325,35.08,22.1
2020-06-15 07:00:00,35.89,27.291,5.4767,2.334,39.74,5.325,35.08,22.1
2020-06-15 08:00:00,34.09,28.115,7.3146,2.258,39.74,5.325,35.08,22.1
2020-06-15 09:00:00,34.0,28.671,8.1299,2.498,39.74,5.325,35.08,22.1
2020-06-15 10:00:00,34.1,29.276,8.5461,2.952,39.74,5.325,35.08,22.1
2020-06-15 11:00:00,33.15,29.594,8.6516,3.439,39.74,5.325,35.08,22.1
2020-06-15 12:00:00,31.9,28.811,8.5071,3.944,39.74,5.325,35.08,22.1
2020-06-15 13:00:00,31.0,27.536,8.4086,4.459,39.74,5.325,35.08,22.1
2020-06-15 14:00:00,30.52,27.182,8.0156,4.886,39.74,5.325,35.08,22.1
2020-06-15 15:00:00,33.0,27.107,7.4002,5.129,39.74,5.325,35.08,22.1
2020-06-15 16:00:00,32.99,26.803,6.3339,5.28,39.74,5.325,35.08,22.1
2020-06-15 17:00:00,33.15,26.646,4.8579,5.321,39.74,5.325,35.08,22.1
2020-06-15 18:00:00,35.3,26.753,2.6332,4.979,39.74,5.325,35.08,22.1
2020-06-15 19:00:00,35.91,27.015,1.023,4.704,39.74,5.325,35.08,22.1
2020-06-15 20:00:00,36.39,26.869,0.6181,4.527,39.74,5.325,35.08,22.1
2020-06-15 21:00:00,33.23,24.944,0.6141,4.372,39.74,5.325,35.08,22.1
2020-06-15 22:00:00,32.4,23.897,0.5904,3.75,39.77,5.165,36.36,22.72
2020-06-15 23:00:00,30.39,22.705,0.5797,3.642,39.77,5.165,36.36,22.72
2020-06-16 00:00:00,28.32,21.842,0.5616,3.44,39.77,5.165,36.36,22.72
2020-06-16 01:00:00,28.24,21.379,0.5485,3.175,39.77,5.165,36.36,22.72
2020-06-16 02:00:00,28.32,21.221,0.5124,2.931,39.77,5.165,36.36,22.72
2020-06-16 03:00:00,31.02,21.517,0.4463,2.74,39.77,5.165,36.36,22.72
2020-06-16 04:00:00,32.14,22.857,0.3426,2.572,39.77,5.165,36.36,22.72
2020-06-16 05:00:00,34.38,24.675,0.5609,2.388,39.77,5.165,36.36,22.72
2020-06-16 06:00:00,35.21,26.592,2.1956,2.275,39.77,5.165,36.36,22.72
2020-06-16 07:00:00,36.21,28.029,4.4351,2.277,39.77,5.165,36.36,22.72
2020-06-16 08:00:00,35.3,28.772,6.1836,2.483,39.77,5.165,36.36,22.72
2020-06-16 09:00:00,34.35,29.328,7.0297,3.138,39.77,5.165,36.36,22.72
2020-06-16 10:00:00,34.44,29.92,7.5594,3.982,39.77,5.165,36.36,22.72
2020-06-16 11:00:00,33.8,30.24,7.84,4.87,39.77,5.165,36.36,22.72
2020-06-16 12:00:00,30.71,29.39,7.7655,5.665,39.77,5.165,36.36,22.72
2020-06-16 13:00:00,27.26,28.055,7.6238,6.371,39.77,5.165,36.36,22.72
2020-06-16 14:00:00,23.5,27.497,7.3702,7.041,39.77,5.165,36.36,22.72
2020-06-16 15:00:00,23.4,27.512,6.7232,7.373,39.77,5.165,36.36,22.72
2020-06-16 16:00:00,24.18,27.382,5.6498,7.323,39.77,5.165,36.36,22.72
2020-06-16 17:00:00,28.32,27.236,4.1804,6.941,39.77,5.165,36.36,22.72
2020-06-16 18:00:00,33.16,27.322,2.3356,6.195,39.77,5.165,36.36,22.72
2020-06-16 19:00:00,34.69,27.561,0.9287,5.395,39.77,5.165,36.36,22.72
2020-06-16 20:00:00,34.92,27.406,0.5295,4.818,39.77,5.165,36.36,22.72
2020-06-16 21:00:00,31.04,25.372,0.502,4.526,39.77,5.165,36.36,22.72
2020-06-16 22:00:00,32.99,23.878,0.4145,4.638,39.66,5.375,36.2,22.69
2020-06-16 23:00:00,31.83,22.629,0.3937,4.3,39.66,5.375,36.2,22.69
2020-06-17 00:00:00,30.07,21.815,0.404,3.944,39.66,5.375,36.2,22.69
2020-06-17 01:00:00,29.73,21.44,0.4379,3.601,39.66,5.375,36.2,22.69
2020-06-17 02:00:00,30.07,21.292,0.4303,3.314,39.66,5.375,36.2,22.69
2020-06-17 03:00:00,32.83,21.638,0.3549,2.944,39.66,5.375,36.2,22.69
2020-06-17 04:00:00,33.09,22.922,0.2742,2.58,39.66,5.375,36.2,22.69
2020-06-17 05:00:00,36.66,24.668,0.6786,2.231,39.66,5.375,36.2,22.69
2020-06-17 06:00:00,37.46,26.345,2.5782,1.955,39.66,5.375,36.2,22.69
2020-06-17 07:00:00,36.59,27.906,5.3786,1.717,39.66,5.375,36.2,22.69
2020-06-17 08:00:00,35.98,28.504,7.151,1.545,39.66,5.375,36.2,22.69
2020-06-17 09:00:00,35.85,28.956,7.9033,1.74,39.66,5.375,36.2,22.69
2020-06-17 10:00:00,36.03,29.486,8.2178,2.005,39.66,5.375,36.2,22.69
2020-06-17 11:00:00,36.01,29.828,8.3126,2.254,39.66,5.375,36.2,22.69
2020-06-17 12:00:00,35.05,28.925,8.2427,2.542,39.66,5.375,36.2,22.69
2020-06-17 13:00:00,33.59,27.55,8.0645,2.846,39.66,5.375,36.2,22.69
2020-06-17 14:00:00,33.0,27.105,7.6546,3.153,39.66,5.375,36.2,22.69
2020-06-17 15:00:00,33.03,27.06,6.9794,3.304,39.66,5.375,36.2,22.69
2020-06-17 16:00:00,33.79,26.926,5.9951,3.436,39.66,5.375,36.2,22.69
2020-06-17 17:00:00,35.03,26.928,4.5918,3.573,39.66,5.375,36.2,22.69
2020-06-17 18:00:00,36.59,27.084,2.5367,3.44,39.66,5.375,36.2,22.69
2020-06-17 19:00:00,36.66,27.34,1.0375,3.328,39.66,5.375,36.2,22.69
2020-06-17 20:00:00,36.59,26.889,0.5993,3.293,39.66,5.375,36.2,22.69
2020-06-17 21:00:00,33.8,24.839,0.5712,3.048,39.66,5.375,36.2,22.69
2020-06-17 22:00:00,36.29,24.118,0.5741,2.756,39.9,5.48,37.05,24.4
2020-06-17 23:00:00,35.66,22.883,0.5568,2.485,39.9,5.48,37.05,24.4
2020-06-18 00:00:00,35.21,22.016,0.5622,2.17,39.9,5.48,37.05,24.4
2020-06-18 01:00:00,35.11,21.628,0.5524,1.813,39.9,5.48,37.05,24.4
2020-06-18 02:00:00,34.99,21.501,0.507,1.503,39.9,5.48,37.05,24.4
2020-06-18 03:00:00,35.64,21.823,0.4652,1.269,39.9,5.48,37.05,24.4
2020-06-18 04:00:00,35.8,23.096,0.402,1.074,39.9,5.48,37.05,24.4
2020-06-18 05:00:00,36.99,24.714,0.7065,0.887,39.9,5.48,37.05,24.4
2020-06-18 06:00:00,36.29,26.322,2.2557,0.682,39.9,5.48,37.05,24.4
2020-06-18 07:00:00,36.93,28.027,4.8528,0.511,39.9,5.48,37.05,24.4
2020-06-18 08:00:00,36.73,28.773,6.7925,0.411,39.9,5.48,37.05,24.4
2020-06-18 09:00:00,36.87,29.271,7.7481,0.409,39.9,5.48,37.05,24.4
2020-06-18 10:00:00,36.21,29.881,8.2985,0.458,39.9,5.48,37.05,24.4
2020-06-18 11:00:00,35.64,30.143,8.4916,0.556,39.9,5.48,37.05,24.4
2020-06-18 12:00:00,34.99,29.24,8.4284,0.81,39.9,5.48,37.05,24.4
2020-06-18 13:00:00,31.81,27.911,8.2361,1.106,39.9,5.48,37.05,24.4
2020-06-18 14:00:00,30.72,27.435,7.8303,1.441,39.9,5.48,37.05,24.4
2020-06-18 15:00:00,33.1,27.421,6.9914,1.967,39.9,5.48,37.05,24.4
2020-06-18 16:00:00,35.0,27.214,5.8827,2.511,39.9,5.48,37.05,24.4
2020-06-18 17:00:00,36.99,27.144,4.4557,3.106,39.9,5.48,37.05,24.4
2020-06-18 18:00:00,36.3,27.261,2.522,3.549,39.9,5.48,37.05,24.4
2020-06-18 19:00:00,35.57,27.538,1.0175,3.926,39.9,5.48,37.05,24.4
2020-06-18 20:00:00,35.29,27.171,0.5935,4.379,39.9,5.48,37.05,24.4
2020-06-18 21:00:00,34.01,25.185,0.5771,4.386,39.9,5.48,37.05,24.4
2020-06-18 22:00:00,34.16,24.382,0.5815,3.856,40.26,5.62,37.75,24.09
2020-06-18 23:00:00,34.35,23.15,0.5721,3.663,40.26,5.62,37.75,24.09
2020-06-19 00:00:00,30.83,22.218,0.5662,3.39,40.26,5.62,37.75,24.09
2020-06-19 01:00:00,30.42,21.764,0.5583,2.99,40.26,5.62,37.75,24.09
2020-06-19 02:00:00,32.0,21.648,0.4946,2.662,40.26,5.62,37.75,24.09
2020-06-19 03:00:00,34.33,21.986,0.4646,2.294,40.26,5.62,37.75,24.09
2020-06-19 04:00:00,34.69,23.287,0.3853,1.943,40.26,5.62,37.75,24.09
2020-06-19 05:00:00,36.3,24.929,0.6766,1.583,40.26,5.62,37.75,24.09
2020-06-19 06:00:00,37.8,26.486,2.1026,1.216,40.26,5.62,37.75,24.09
2020-06-19 07:00:00,36.08,27.931,4.5197,0.957,40.26,5.62,37.75,24.09
2020-06-19 08:00:00,35.6,28.749,6.4529,0.824,40.26,5.62,37.75,24.09
2020-06-19 09:00:00,35.29,29.234,7.5499,0.825,40.26,5.62,37.75,24.09
2020-06-19 10:00:00,35.57,29.85,8.1591,0.856,40.26,5.62,37.75,24.09
2020-06-19 11:00:00,35.8,30.141,8.4205,1.076,40.26,5.62,37.75,24.09
2020-06-19 12:00:00,34.68,29.296,8.4884,1.302,40.26,5.62,37.75,24.09
2020-06-19 13:00:00,29.5,27.879,8.3588,1.568,40.26,5.62,37.75,24.09
2020-06-19 14:00:00,27.99,27.314,7.924,1.88,40.26,5.62,37.75,24.09
2020-06-19 15:00:00,28.64,27.224,7.2343,2.313,40.26,5.62,37.75,24.09
2020-06-19 16:00:00,32.61,27.064,6.1736,2.796,40.26,5.62,37.75,24.09
2020-06-19 17:00:00,34.0,26.946,4.7134,3.252,40.26,5.62,37.75,24.09
2020-06-19 18:00:00,34.22,26.748,2.6439,3.473,40.26,5.62,37.75,24.09
2020-06-19 19:00:00,34.45,26.871,1.1219,3.737,40.26,5.62,37.75,24.09
2020-06-19 20:00:00,35.0,26.655,0.6305,4.081,40.26,5.62,37.75,24.09
2020-06-19 21:00:00,32.0,25.011,0.6043,3.983,40.26,5.62,37.75,24.09
2020-06-19 22:00:00,33.5,24.048,0.591,3.386,40.26,5.62,37.75,24.09
2020-06-19 23:00:00,33.01,22.779,0.5767,3.192,40.26,5.62,37.75,24.09
2020-06-20 00:00:00,32.75,21.769,0.5654,2.792,40.26,5.62,37.75,24.09
2020-06-20 01:00:00,32.75,21.154,0.5459,2.323,40.26,5.62,37.75,24.09
2020-06-20 02:00:00,33.01,20.812,0.5028,1.91,40.26,5.62,37.75,24.09
2020-06-20 03:00:00,33.36,20.509,0.4582,1.56,40.26,5.62,37.75,24.09
