time_utc,Price,Load_DA,Load_Act,Solar_DA,Solar_Act,WindOff_DA,WindOn_Act,WindOn_DA,WindOff_Act,Coal,NGas,Oil,EUA
2020-01-06 23:00:00,30.75,46.73494,51.34911,0.0,0.0,5.26222,5.85069,15.50968,16.46836,47.11,11.929,61.21,24.45
2020-01-07 00:00:00,31.03,44.60113,50.157,0.0,0.0,5.03899,5.83447,15.64954,15.99753,47.11,11.929,61.21,24.45
2020-01-07 01:00:00,29.88,44.26444,49.37994,0.0,0.0,4.71248,5.41781,15.96409,16.00534,47.11,11.929,61.21,24.45
2020-01-07 02:00:00,29.0,44.57139,49.65381,0.0,0.0,4.42567,4.89705,16.33109,16.66325,47.11,11.929,61.21,24.45
2020-01-07 03:00:00,29.65,45.97795,50.97723,0.0,0.0,4.31197,4.79683,16.33967,16.69822,47.11,11.929,61.21,24.45
2020-01-07 04:00:00,31.78,48.99296,54.31678,0.0,0.0,4.20294,4.9652,16.11469,16.13224,47.11,11.929,61.21,24.45
2020-01-07 05:00:00,40.87,55.66187,61.66913,0.0,0.0,3.96531,4.64044,15.81155,15.82728,47.11,11.929,61.21,24.45
2020-01-07 06:00:00,49.01,60.69792,67.94794,0.0,1e-05,3.65123,4.01471,15.1691,15.26921,47.11,11.929,61.21,24.45
2020-01-07 07:00:00,51.09,62.61431,70.35258,0.11475,0.11947,3.10933,2.88778,14.4347,14.36905,47.11,11.929,61.21,24.45
2020-01-07 08:00:00,51.12,63.6293,70.58281,0.89175,0.9145,2.58165,1.97432,13.5481,12.4686,47.11,11.929,61.21,24.45
2020-01-07 09:00:00,49.83,64.27187,70.7555,2.00883,1.80998,2.40104,1.97505,12.43253,11.04616,47.11,11.929,61.21,24.45
2020-01-07 10:00:00,49.16,65.06612,71.26909,2.89825,2.63605,2.73107,2.64345,11.29648,9.67835,47.11,11.929,61.21,24.45
2020-01-07 11:00:00,48.43,64.90767,70.87136,3.28746,3.23415,3.52376,4.6005,10.47944,9.71599,47.11,11.929,61.21,24.45
2020-01-07 12:00:00,47.99,64.59298,70.8391,3.05294,3.21904,4.41283,5.6401,10.11214,10.42806,47.11,11.929,61.21,24.45
2020-01-07 13:00:00,47.41,63.48298,70.41064,2.1992,2.35543,5.10303,6.09482,10.37755,10.58349,47.11,11.929,61.21,24.45
2020-01-07 14:00:00,45.87,62.95126,69.53584,0.89146,0.92792,5.47458,6.21949,11.09188,10.97301,47.11,11.929,61.21,24.45
2020-01-07 15:00:00,45.9,63.50529,70.1926,0.07024,0.08091,5.6676,6.27979,12.12405,12.02158,47.11,11.929,61.21,24.45
2020-01-07 16:00:00,47.96,65.55626,72.72404,0.0,0.0,5.79458,6.3612,13.36863,14.6473,47.11,11.929,61.21,24.45
2020-01-07 17:00:00,48.11,65.44985,72.4389,0.0,0.0,5.87884,5.69642,14.61405,17.5986,47.11,11.929,61.21,24.45
2020-01-07 18:00:00,43.63,64.02993,70.97741,0.0,0.0,5.91633,5.17662,15.90967,19.97059,47.11,11.929,61.21,24.45
2020-01-07 19:00:00,33.6,60.56305,67.16233,0.0,0.0,5.94098,4.82296,17.37961,22.02443,47.11,11.929,61.21,24.45
2020-01-07 20:00:00,32.93,57.54762,63.84023,0.0,0.0,6.00088,4.88788,18.99834,22.97051,47.11,11.929,61.21,24.45
2020-01-07 21:00:00,31.29,55.45964,60.7565,0.0,0.0,6.11153,4.95605,20.38816,22.95718,47.11,11.929,61.21,24.45
2020-01-07 22:00:00,26.28,51.7428,56.98122,0.0,0.0,6.14257,5.00782,21.76509,23.82699,47.11,11.929,61.21,24.45
2020-01-07 23:00:00,18.95,49.6359,54.54718,0.0,0.0,6.4322,5.0253,24.31571,24.99303,47.27,11.964,58.93,23.97
2020-01-08 00:00:00,4.96,47.70816,53.15651,0.0,0.0,6.44924,5.03433,25.09825,25.8791,47.27,11.964,58.93,23.97
2020-01-08 01:00:00,0.1,46.99165,51.99735,0.0,0.0,6.45734,5.04197,25.62293,26.45352,47.27,11.964,58.93,23.97
2020-01-08 02:00:00,0.11,47.20382,52.0598,0.0,0.0,6.45657,5.03402,25.87527,26.38939,47.27,11.964,58.93,23.97
2020-01-08 03:00:00,1.75,48.26099,53.36432,0.0,0.0,6.47946,5.24944,25.82444,25.76208,47.27,11.964,58.93,23.97
2020-01-08 04:00:00,20.74,51.11726,56.5046,0.0,0.0,6.50513,5.50236,25.6026,25.48595,47.27,11.964,58.93,23.97
2020-01-08 05:00:00,25.57,58.19988,64.15255,0.0,0.0,6.45246,5.50644,25.49262,25.4221,47.27,11.964,58.93,23.97
2020-01-08 06:00:00,32.47,63.30282,70.53865,0.0,2e-05,6.37325,5.88233,25.10577,25.46235,47.27,11.964,58.93,23.97
2020-01-08 07:00:00,33.07,65.30903,73.45208,0.13262,0.09386,6.17389,6.11948,24.4563,25.15233,47.27,11.964,58.93,23.97
2020-01-08 08:00:00,33.05,65.71773,73.42958,0.77699,0.6588,5.82511,6.46823,23.67573,24.78434,47.27,11.964,58.93,23.97
2020-01-08 09:00:00,34.18,66.28225,74.46319,1.54916,1.42508,5.3664,6.47629,22.6824,24.48268,47.27,11.964,58.93,23.97
2020-01-08 10:00:00,39.63,66.69948,74.70798,2.06481,1.97383,4.88472,6.03035,21.49269,23.8727,47.27,11.964,58.93,23.97
2020-01-08 11:00:00,41.35,66.04782,74.30254,2.17192,2.05183,4.33532,5.43923,20.32716,22.67015,47.27,11.964,58.93,23.97
2020-01-08 12:00:00,44.83,65.16729,73.6273,1.79577,1.73765,3.79575,4.76831,19.0246,21.21375,47.27,11.964,58.93,23.97
2020-01-08 13:00:00,46.04,64.29594,72.40603,1.17242,1.23328,3.27628,4.55078,17.48812,18.97464,47.27,11.964,58.93,23.97
2020-01-08 14:00:00,46.33,64.13706,71.54877,0.47326,0.54777,2.81549,3.78265,16.00485,16.84083,47.27,11.964,58.93,23.97
2020-01-08 15:00:00,47.9,64.67954,71.37769,0.04173,0.02872,2.47128,3.07368,14.7542,14.75752,47.27,11.964,58.93,23.97
2020-01-08 16:00:00,51.21,66.67708,72.86202,0.0,0.0,2.20355,2.444,13.73884,13.3423,47.27,11.964,58.93,23.97
2020-01-08 17:00:00,55.92,66.7659,72.09444,0.0,0.0,1.97468,2.08258,12.83074,12.50998,47.27,11.964,58.93,23.97
2020-01-08 18:00:00,53.69,65.61768,69.9332,0.0,0.0,1.76631,2.03043,11.9095,11.71673,47.27,11.964,58.93,23.97
2020-01-08 19:00:00,48.1,62.15885,65.90624,0.0,0.0,1.56897,1.88791,10.99779,10.90091,47.27,11.964,58.93,23.97
2020-01-08 20:00:00,44.92,59.10205,62.05954,0.0,0.0,1.3735,1.60476,10.00182,10.03099,47.27,11.964,58.93,23.97
2020-01-08 21:00:00,41.67,56.83806,58.70286,0.0,0.0,1.17092,1.37978,9.02928,8.84186,47.27,11.964,58.93,23.97
2020-01-08 22:00:00,39.41,53.0168,54.20534,0.0,0.0,0.99602,1.3175,8.36278,7.51121,47.27,11.964,58.93,23.97
2020-01-08 23:00:00,34.08,51.43128,50.21595,0.0,0.0,0.93586,0.97648,6.83809,6.55364,47.45,12.179,58.86,24.58
2020-01-09 00:00:00,32.2,49.55658,48.28692,0.0,0.0,0.72662,0.65856,6.073,6.12532,47.45,12.179,58.86,24.58
2020-01-09 01:00:00,32.56,48.60457,47.85846,0.0,0.0,0.58732,0.478,5.80768,6.42583,47.45,12.179,58.86,24.58
2020-01-09 02:00:00,32.35,48.52,48.08314,0.0,0.0,0.53802,0.31543,5.87687,7.50407,47.45,12.179,58.86,24.58
2020-01-09 03:00:00,29.0,49.5135,49.73425,0.0,0.0,0.56892,0.62846,6.37363,8.72744,47.45,12.179,58.86,24.58
2020-01-09 04:00:00,30.86,52.31056,53.4179,0.0,0.0,0.75003,0.92161,7.49317,10.21877,47.45,12.179,58.86,24.58
2020-01-09 05:00:00,38.95,58.81808,61.80259,0.0,0.0,1.25159,1.457,9.06085,12.50528,47.45,12.179,58.86,24.58
2020-01-09 06:00:00,46.86,63.65551,68.19874,0.0,1e-05,2.20935,2.43487,11.0116,15.12916,47.45,12.179,58.86,24.58
2020-01-09 07:00:00,47.92,65.54054,70.81922,0.13224,0.17327,3.42061,3.88907,13.57564,17.90394,47.45,12.179,58.86,24.58
2020-01-09 08:00:00,45.68,66.2629,71.49472,0.88703,1.34006,4.46291,5.45448,16.3735,20.3401,47.45,12.179,58.86,24.58
2020-01-09 09:00:00,43.61,66.75219,72.61739,1.90197,3.1575,5.10714,5.82641,18.66106,22.47535,47.45,12.179,58.86,24.58
2020-01-09 10:00:00,40.0,67.339,73.76428,2.7024,4.41559,5.41621,5.81164,20.47012,24.24875,47.45,12.179,58.86,24.58
2020-01-09 11:00:00,37.06,67.26937,73.32674,3.03021,5.2132,5.6098,5.95459,21.95698,25.7137,47.45,12.179,58.86,24.58
2020-01-09 12:00:00,33.45,66.85032,72.96746,2.80378,4.96358,5.77618,5.97566,22.90338,26.36568,47.45,12.179,58.86,24.58
2020-01-09 13:00:00,32.2,65.87635,71.58675,1.96697,3.50428,5.88554,6.25057,23.31702,25.51667,47.45,12.179,58.86,24.58
2020-01-09 14:00:00,31.86,65.32631,71.20828,0.81922,1.39146,5.9506,6.32906,23.4156,25.27299,47.45,12.179,58.86,24.58
2020-01-09 15:00:00,32.59,65.56579,71.58162,0.08116,0.1396,6.00998,6.31229,23.18547,24.42566,47.45,12.179,58.86,24.58
2020-01-09 16:00:00,42.85,67.5526,73.86863,0.0,0.0,5.90452,6.28664,22.74161,23.78109,47.45,12.179,58.86,24.58
2020-01-09 17:00:00,41.73,67.86024,73.43961,0.0,0.0,5.69253,6.25692,22.23728,23.24482,47.45,12.179,58.86,24.58
2020-01-09 18:00:00,40.31,66.66474,71.518,0.0,0.0,5.31607,6.21854,21.706,22.34025,47.45,12.179,58.86,24.58
2020-01-09 19:00:00,32.96,63.51233,67.6697,0.0,0.0,4.89311,6.07787,21.34803,21.37211,47.45,12.179,58.86,24.58
2020-01-09 20:00:00,30.72,60.66063,63.62834,0.0,0.0,4.60675,5.05134,21.10327,20.01241,47.45,12.179,58.86,24.58
2020-01-09 21:00:00,31.02,58.60328,59.77411,0.0,0.0,4.23133,3.29384,20.92444,19.32537,47.45,12.179,58.86,24.58
2020-01-09 22:00:00,29.14,55.04488,55.42925,0.0,0.0,3.7953,2.35305,21.21405,19.44666,47.45,12.179,58.86,24.58
2020-01-09 23:00:00,26.94,50.05566,51.90807,0.0,0.0,2.82735,1.81186,21.17334,19.54912,47.57,11.94,58.43,24.12
2020-01-10 00:00:00,26.59,48.196,50.14452,0.0,0.0,2.34502,1.76165,21.51392,20.27351,47.57,11.94,58.43,24.12
2020-01-10 01:00:00,25.81,47.3261,49.55875,0.0,0.0,2.2021,2.41341,22.35402,20.72222,47.57,11.94,58.43,24.12
2020-01-10 02:00:00,25.89,47.3921,49.97463,0.0,0.0,2.22485,1.65268,23.39425,21.90213,47.57,11.94,58.43,24.12
2020-01-10 03:00:00,26.2,48.39289,51.50434,0.0,0.0,2.4227,1.01822,24.30275,22.55612,47.57,11.94,58.43,24.12
2020-01-10 04:00:00,26.95,50.88628,54.90961,0.0,0.0,2.88251,1.51927,25.27604,22.9901,47.57,11.94,58.43,24.12
2020-01-10 05:00:00,28.95,57.04788,62.26888,0.0,0.0,3.44196,2.43655,26.03086,24.14012,47.57,11.94,58.43,24.12
2020-01-10 06:00:00,43.29,62.64709,68.43085,0.0,2e-05,3.98614,2.8853,25.80549,23.98436,47.57,11.94,58.43,24.12
2020-01-10 07:00:00,47.4,65.25213,71.1579,0.35531,0.41278,4.65996,4.13147,25.12892,22.89891,47.57,11.94,58.43,24.12
2020-01-10 08:00:00,40.63,66.15247,71.22294,2.28047,2.61622,5.32231,5.03134,24.49798,21.86429,47.57,11.94,58.43,24.12
2020-01-10 09:00:00,36.26,66.7364,71.66622,4.59362,4.81211,5.85248,5.66232,24.25373,21.12533,47.57,11.94,58.43,24.12
2020-01-10 10:00:00,32.05,67.19751,72.149,6.12306,6.45923,6.11728,5.24995,24.45398,22.07077,47.57,11.94,58.43,24.12
2020-01-10 11:00:00,28.64,67.03455,71.87816,6.41011,6.6936,6.11784,5.22048,24.94396,23.56495,47.57,11.94,58.43,24.12
2020-01-10 12:00:00,28.45,65.66802,70.43083,5.40746,5.2906,6.0082,5.21308,25.52475,23.62684,47.57,11.94,58.43,24.12
2020-01-10 13:00:00,28.23,64.27992,68.96017,3.5919,3.06559,5.90765,5.6673,25.92382,23.09517,47.57,11.94,58.43,24.12
2020-01-10 14:00:00,29.56,63.55306,68.4854,1.46174,1.19501,5.75126,6.21407,26.04218,23.00984,47.57,11.94,58.43,24.12
2020-01-10 15:00:00,36.43,63.5134,69.56793,0.11677,0.09593,5.43096,6.2791,25.52133,24.27822,47.57,11.94,58.43,24.12
2020-01-10 16:00:00,45.0,64.88195,71.95648,0.0,0.0,4.88715,5.74058,24.39636,24.14822,47.57,11.94,58.43,24.12
2020-01-10 17:00:00,46.73,64.82202,70.94106,0.0,0.0,4.05159,4.04224,23.08332,23.364,47.57,11.94,58.43,24.12
2020-01-10 18:00:00,45.94,63.44894,68.55819,0.0,0.0,3.24338,2.70076,21.77429,21.72906,47.57,11.94,58.43,24.12
2020-01-10 19:00:00,45.02,60.12713,64.43856,0.0,0.0,2.77803,2.36691,20.39991,20.77797,47.57,11.94,58.43,24.12
2020-01-10 20:00:00,41.29,57.14977,60.70271,0.0,0.0,2.6264,1.88251,18.83891,20.19859,47.57,11.94,58.43,24.12
2020-01-10 21:00:00,39.9,55.31538,57.72957,0.0,0.0,2.7713,1.46163,17.23132,18.36867,47.57,11.94,58.43,24.12
2020-01-10 22:00:00,33.04,51.96626,54.07488,0.0,0.0,2.96649,1.7017,16.05488,17.00532,47.57,11.94,58.43,24.12
2020-01-10 23:00:00,35.01,49.8939,50.36587,0.0,0.0,2.00017,2.05089,15.09792,15.95043,47.57,11.94,58.43,24.12
2020-01-11 00:00:00,34.0,47.80363,48.22892,0.0,0.0,2.55625,2.60574,13.92166,13.98316,47.57,11.94,58.43,24.12
2020-01-11 01:00:00,31.43,46.74537,47.57609,0.0,0.0,3.34348,3.36194,12.72749,12.70564,47.57,11.94,58.43,24.12
2020-01-11 02:00:00,29.14,46.31898,47.68976,0.0,0.0,4.07726,4.49718,11.65978,12.01606,47.57,11.94,58.43,24.12
2020-01-11 03:00:00,28.86,46.50666,48.05966,0.0,0.0,4.59776,4.84165,10.612,11.91975,47.57,11.94,58.43,24.12
2020-01-11 04:00:00,28.43,46.86102,47.4682,0.0,0.0,5.03099,5.35572,9.91914,11.54544,47.57,11.94,58.43,24.12
2020-01-11 05:00:00,29.22,48.56731,48.14438,0.0,0.0,5.37435,5.46956,9.61866,12.3499,47.57,11.94,58.43,24.12
2020-01-11 06:00:00,31.22,51.89988,51.06771,0.0,0.0,5.60116,5.25595,9.57768,11.37281,47.57,11.94,58.43,24.12
2020-01-11 07:00:00,35.68,55.2405,54.41134,0.28775,0.21434,5.67517,5.34954,9.80165,11.38405,47.57,11.94,58.43,24.12
2020-01-11 08:00:00,40.0,57.95521,57.51056,2.23081,2.1964,5.71223,5.42269,10.15244,11.61523,47.57,11.94,58.43,24.12
2020-01-11 09:00:00,38.01,59.40746,59.47076,4.97533,5.00285,5.7545,5.54913,10.51096,11.83563,47.57,11.94,58.43,24.12
2020-01-11 10:00:00,37.9,60.44188,60.77769,6.96117,7.34849,5.82119,5.66601,11.01838,12.69383,47.57,11.94,58.43,24.12
2020-01-11 11:00:00,36.08,60.3334,60.67719,7.76735,7.95723,5.93846,5.63135,11.69216,13.9638,47.57,11.94,58.43,24.12
2020-01-11 12:00:00,32.96,58.84846,59.7096,7.01702,7.00607,5.9742,5.76815,12.384,15.34954,47.57,11.94,58.43,24.12
2020-01-11 13:00:00,31.1,57.53356,58.03389,4.97719,4.9765,6.05388,5.93412,13.19169,16.23204,47.57,11.94,58.43,24.12
2020-01-11 14:00:00,32.25,57.01514,57.90336,2.21894,2.06543,6.17835,5.95637,14.32624,16.86824,47.57,11.94,58.43,24.12
2020-01-11 15:00:00,32.55,57.75478,59.46466,0.24416,0.22025,6.26874,6.07132,15.78016,18.47771,47.57,11.94,58.43,24.12
2020-01-11 16:00:00,40.56,60.16328,63.32162,0.0,0.0,6.31091,5.9339,17.49597,20.46888,47.57,11.94,58.43,24.12
2020-01-11 17:00:00,34.46,60.70902,63.81951,0.0,0.0,6.34567,5.59787,19.20424,22.34192,47.57,11.94,58.43,24.12
2020-01-11 18:00:00,30.01,59.21576,62.058,0.0,0.0,6.35564,4.94405,20.53461,23.88236,47.57,11.94,58.43,24.12
2020-01-11 19:00:00,25.74,55.91384,58.85507,0.0,0.0,6.35184,4.90575,21.39433,24.92947,47.57,11.94,58.43,24.12
2020-01-11 20:00:00,23.73,53.40107,56.30658,0.0,0.0,6.34702,4.96826,21.89902,25.02465,47.57,11.94,58.43,24.12
2020-01-11 21:00:00,25.24,52.40444,54.96577,0.0,0.0,6.38336,5.19804,22.00007,23.96624,47.57,11.94,58.43,24.12
2020-01-11 22:00:00,20.96,49.54722,52.14479,0.0,0.0,6.37468,5.22914,22.04584,24.06546,47.57,11.94,58.43,24.12
2020-01-11 23:00:00,22.82,45.71739,49.75816,0.0,0.0,6.31458,5.02435,23.00714,23.95429,47.57,11.94,58.43,24.12
2020-01-12 00:00:00,19.37,43.58035,47.86817,0.0,0.0,6.32556,4.91498,23.07849,23.82651,47.57,11.94,58.43,24.12
2020-01-12 01:00:00,18.36,42.81776,46.82204,0.0,0.0,6.34433,4.92481,23.31018,23.75511,47.57,11.94,58.43,24.12
2020-01-12 02:00:00,18.34,42.51215,46.17744,0.0,0.0,6.3552,4.92462,23.48981,24.17163,47.57,11.94,58.43,24.12
2020-01-12 03:00:00,18.16,42.68312,46.31901,0.0,0.0,6.35993,4.92388,23.67449,24.46286,47.57,11.94,58.43,24.12
2020-01-12 04:00:00,18.66,42.64975,46.21263,0.0,0.0,6.34303,4.92568,23.99862,24.82247,47.57,11.94,58.43,24.12
2020-01-12 05:00:00,17.39,42.84475,45.96408,0.0,0.0,6.22622,4.92482,24.64963,25.76471,47.57,11.94,58.43,24.12
2020-01-12 06:00:00,18.22,45.12686,47.60523,0.0,1e-05,6.11972,5.2561,25.17389,26.16289,47.57,11.94,58.43,24.12
2020-01-12 07:00:00,22.1,47.72907,50.79367,0.38525,0.41967,5.9919,5.31356,25.66692,26.422,47.57,11.94,58.43,24.12
2020-01-12 08:00:00,23.93,50.65707,53.795,2.31814,2.84091,5.85042,5.46484,26.03802,26.58987,47.57,11.94,58.43,24.12
2020-01-12 09:00:00,24.23,53.10614,56.48333,4.87389,5.47859,5.70822,5.69234,26.08606,27.23715,47.57,11.94,58.43,24.12
2020-01-12 10:00:00,24.84,55.16069,58.61085,6.79297,6.87622,5.5672,5.81068,25.88177,27.06243,47.57,11.94,58.43,24.12
2020-01-12 11:00:00,24.45,55.12391,58.59336,7.35504,6.90345,5.39823,5.95536,25.85305,27.834,47.57,11.94,58.43,24.12
2020-01-12 12:00:00,22.46,53.98012,57.06136,6.47606,6.02233,5.23518,5.82382,26.13167,28.11134,47.57,11.94,58.43,24.12
2020-01-12 13:00:00,20.05,52.99414,55.87912,4.42396,4.0247,4.96708,5.60423,26.73262,28.66296,47.57,11.94,58.43,24.12
2020-01-12 14:00:00,21.48,52.36374,56.0758,1.98549,1.61933,4.68865,5.38,27.51994,29.05752,47.57,11.94,58.43,24.12
2020-01-12 15:00:00,24.71,53.47792,57.53575,0.25236,0.14551,4.58868,4.54845,28.24631,30.62768,47.57,11.94,58.43,24.12
2020-01-12 16:00:00,26.5,56.51401,61.42458,0.0,0.0,4.49506,4.40148,28.39807,31.68329,47.57,11.94,58.43,24.12
2020-01-12 17:00:00,26.68,57.9279,62.34991,0.0,0.0,4.46111,4.02588,28.12612,31.97935,47.57,11.94,58.43,24.12
2020-01-12 18:00:00,26.16,56.87074,60.60961,0.0,0.0,4.57087,3.92772,27.48547,32.03996,47.57,11.94,58.43,24.12
2020-01-12 19:00:00,25.62,54.66116,57.93462,0.0,0.0,4.56224,5.25711,26.52748,31.04831,47.57,11.94,58.43,24.12
2020-01-12 20:00:00,25.53,52.96317,56.41481,0.0,0.0,4.44501,6.34091,25.38383,29.68902,47.57,11.94,58.43,24.12
2020-01-12 21:00:00,27.1,52.95242,55.87024,0.0,0.0,4.29559,6.05996,23.63629,27.60946,47.57,11.94,58.43,24.12
2020-01-12 22:00:00,26.14,50.15466,52.34605,0.0,0.0,4.12643,5.36998,21.80713,25.72946,47.57,11.94,58.43,24.12
2020-01-12 23:00:00,21.82,46.10287,49.72805,0.0,0.0,4.73684,4.6378,22.46566,23.04126,48.05,12.054,57.65,24.06
2020-01-13 00:00:00,23.98,44.05735,47.37155,0.0,0.0,4.23175,4.08021,20.12577,20.81392,48.05,12.054,57.65,24.06
2020-01-13 01:00:00,25.23,43.63356,46.5914,0.0,0.0,3.8002,3.10945,17.98411,18.48898,48.05,12.054,57.65,24.06
2020-01-13 02:00:00,24.85,44.08449,46.43428,0.0,0.0,3.42455,2.58536,15.98624,16.12109,48.05,12.054,57.65,24.06
2020-01-13 03:00:00,25.01,45.89319,48.06358,0.0,0.0,3.33564,2.63034,14.16862,14.41974,48.05,12.054,57.65,24.06
2020-01-13 04:00:00,27.32,49.34321,52.85327,0.0,0.0,3.49557,3.17413,12.98144,13.18655,48.05,12.054,57.65,24.06
2020-01-13 05:00:00,38.4,57.26053,61.7976,0.0,0.0,3.53017,3.12432,12.2739,12.58811,48.05,12.054,57.65,24.06
2020-01-13 06:00:00,48.64,63.28359,69.09243,0.0,2e-05,3.60177,3.35899,11.7361,11.5203,48.05,12.054,57.65,24.06
2020-01-13 07:00:00,52.93,66.05236,71.99462,0.1912,0.17604,3.17972,4.10226,11.73099,11.05848,48.05,12.054,57.65,24.06
2020-01-13 08:00:00,49.89,66.5547,72.16968,1.28074,1.44904,3.76258,4.08964,11.11309,10.17836,48.05,12.054,57.65,24.06
2020-01-13 09:00:00,48.89,67.56567,72.51249,2.8185,3.41283,3.9013,4.47858,10.67902,9.34782,48.05,12.054,57.65,24.06
2020-01-13 10:00:00,47.2,67.88222,73.36193,4.08889,5.04486,4.03168,4.94292,10.15896,8.5487,48.05,12.054,57.65,24.06
2020-01-13 11:00:00,47.0,67.84796,72.86461,4.70514,5.54777,4.27044,5.0283,9.67569,8.20548,48.05,12.054,57.65,24.06
2020-01-13 12:00:00,45.95,67.99652,72.17372,4.45612,5.1083,4.59742,5.04093,8.99171,7.62589,48.05,12.054,57.65,24.06
2020-01-13 13:00:00,45.0,67.25903,70.9269,3.30756,3.83483,4.84491,5.13761,8.38107,7.3461,48.05,12.054,57.65,24.06
2020-01-13 14:00:00,45.96,66.24929,69.75478,1.50996,1.79354,5.03146,5.12658,8.35758,7.55301,48.05,12.054,57.65,24.06
2020-01-13 15:00:00,43.68,66.07245,70.38196,0.18621,0.22566,5.14244,5.0976,9.49266,9.39442,48.05,12.054,57.65,24.06
2020-01-13 16:00:00,46.81,67.72972,73.64202,0.0,4e-05,5.21596,5.25224,11.72982,12.66952,48.05,12.054,57.65,24.06
2020-01-13 17:00:00,45.27,67.7177,73.90888,0.0,2e-05,5.32893,5.41902,14.38464,16.07315,48.05,12.054,57.65,24.06
2020-01-13 18:00:00,42.55,66.26206,72.14568,0.0,0.0,5.41924,5.24994,16.85956,18.94418,48.05,12.054,57.65,24.06
2020-01-13 19:00:00,31.9,62.64256,68.04161,0.0,0.0,5.46108,5.2191,18.82932,21.40094,48.05,12.054,57.65,24.06
2020-01-13 20:00:00,26.68,60.00362,64.62823,0.0,0.0,5.46128,5.30275,20.6782,23.46463,48.05,12.054,57.65,24.06
2020-01-13 21:00:00,25.96,57.8051,61.34588,0.0,0.0,5.55037,5.28308,22.33282,24.07134,48.05,12.054,57.65,24.06
2020-01-13 22:00:00,23.4,53.9532,57.40991,0.0,0.0,5.62788,5.48078,24.07557,25.65743,48.05,12.054,57.65,24.06
2020-01-13 23:00:00,22.59,52.23562,55.17064,0.0,0.0,5.24034,5.66698,27.12969,26.72757,46.9,11.303,57.95,23.77
2020-01-14 00:00:00,16.5,50.2928,53.68589,0.0,0.0,5.37014,5.6287,28.88144,28.70021,46.9,11.303,57.95,23.77
2020-01-14 01:00:00,8.89,49.5831,52.89069,0.0,0.0,5.46865,5.72398,30.57418,30.32982,46.9,11.303,57.95,23.77
2020-01-14 02:00:00,1.52,49.79527,53.64907,0.0,0.0,5.54702,5.79311,32.03245,31.56131,46.9,11.303,57.95,23.77
2020-01-14 03:00:00,1.58,51.11018,55.26592,0.0,0.0,5.55825,5.75475,33.23441,31.89798,46.9,11.303,57.95,23.77
2020-01-14 04:00:00,14.13,54.13375,58.90813,0.0,0.0,5.55568,5.75503,34.05684,32.91848,46.9,11.303,57.95,23.77
2020-01-14 05:00:00,25.23,61.24034,66.79013,0.0,0.0,5.41388,5.88154,34.83162,34.94397,46.9,11.303,57.95,23.77
2020-01-14 06:00:00,27.13,66.76386,73.22047,0.0,7e-05,5.44624,5.93868,34.99218,35.03792,46.9,11.303,57.95,23.77
2020-01-14 07:00:00,28.55,68.98686,74.99638,0.4166,0.43655,5.1973,5.70502,34.84908,34.88153,46.9,11.303,57.95,23.77
2020-01-14 08:00:00,27.68,70.10771,74.64812,2.26159,2.68528,5.23253,5.91438,34.3196,34.28848,46.9,11.303,57.95,23.77
2020-01-14 09:00:00,27.42,71.37645,74.8755,4.36166,5.46503,5.36666,5.98566,33.43225,33.11938,46.9,11.303,57.95,23.77
2020-01-14 10:00:00,27.43,71.91144,75.13711,5.78599,7.33074,5.36114,5.86441,32.16782,32.06217,46.9,11.303,57.95,23.77
2020-01-14 11:00:00,27.68,71.62218,74.45441,6.24144,8.30309,5.38619,6.2389,30.83043,31.00525,46.9,11.303,57.95,23.77
2020-01-14 12:00:00,29.56,71.57088,74.12766,5.62125,7.34096,5.37227,6.29299,29.80851,30.1311,46.9,11.303,57.95,23.77
2020-01-14 13:00:00,32.0,70.85452,72.63157,4.05072,4.71429,5.36237,6.24818,28.81035,29.42837,46.9,11.303,57.95,23.77
2020-01-14 14:00:00,32.74,69.93855,72.2004,1.92565,1.81296,5.35905,6.22568,28.00185,29.76962,46.9,11.303,57.95,23.77
2020-01-14 15:00:00,30.38,69.64677,72.43546,0.29917,0.18822,5.56857,6.04741,28.14299,31.12586,46.9,11.303,57.95,23.77
2020-01-14 16:00:00,38.0,71.0461,75.28794,0.0,0.0,5.54082,5.73672,29.42099,33.01029,46.9,11.303,57.95,23.77
2020-01-14 17:00:00,30.32,71.01101,75.41768,0.0,0.0,5.48309,5.35642,31.01383,33.78163,46.9,11.303,57.95,23.77
2020-01-14 18:00:00,26.94,69.50334,73.56324,0.0,0.0,5.44474,4.56377,32.51552,35.17296,46.9,11.303,57.95,23.77
2020-01-14 19:00:00,25.74,65.65771,69.67621,0.0,0.0,5.41346,4.09985,34.0008,35.9645,46.9,11.303,57.95,23.77
2020-01-14 20:00:00,23.82,62.89059,65.96605,0.0,0.0,5.02581,3.73073,35.12998,36.13924,46.9,11.303,57.95,23.77
2020-01-14 21:00:00,22.3,60.66304,62.31356,0.0,0.0,4.68658,3.87344,35.39325,34.78696,46.9,11.303,57.95,23.77
2020-01-14 22:00:00,12.4,56.6381,58.37309,0.0,0.0,4.44105,4.02898,35.48256,35.08903,46.9,11.303,57.95,23.77
2020-01-14 23:00:00,16.14,54.24457,55.37338,0.0,0.0,4.11853,4.06698,35.3907,34.47272,46.45,11.179,57.39,24.43
2020-01-15 00:00:00,5.06,51.94778,52.81327,0.0,0.0,4.07224,4.09685,34.97897,33.70956,46.45,11.179,57.39,24.43
